category_pair,f1,total_count,cc,un,size,run_id
Elektronik & Computer | Sport & Freizeit,0.0,37,50,050,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.8888888888888888,35,50,050,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.782608695652174,35,50,050,large,0
Elektronik & Computer | Spielzeug & Baby,1.0,32,50,050,large,0
Bürobedarf | Möbel & Wohnen,0.0,27,50,050,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,1.0,26,50,050,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,26,50,050,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,1.0,25,50,050,large,0
Elektronik & Computer | Gesundheit & Pflege,1.0,25,50,050,large,0
Bürobedarf | Kleidung & Accessoires,0.0,24,50,050,large,0
Auto & Motorrad | Sport & Freizeit,0.8,23,50,050,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,23,50,050,large,0
Auto & Motorrad | Elektronik & Computer,0.0,22,50,050,large,0
Bürobedarf | Elektronik & Computer,1.0,21,50,050,large,0
Auto & Motorrad | Werkzeug & Baumarkt,1.0,18,50,050,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,16,50,050,large,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,16,50,050,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,15,50,050,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,050,large,0
Gesundheit & Pflege | Spielzeug & Baby,1.0,14,50,050,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,12,50,050,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,50,050,large,0
Auto & Motorrad | Spielzeug & Baby,1.0,11,50,050,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,10,50,050,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,9,50,050,large,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,8,50,050,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,050,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,7,50,050,large,0
Bürobedarf | Bürobedarf,1.0,5,50,050,large,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,5,50,050,large,0
Auto & Motorrad | Bürobedarf,0.0,4,50,050,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",1.0,3,50,050,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,3,50,050,large,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,3,50,050,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,3,50,050,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,3,50,050,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,50,050,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,2,50,050,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,2,50,050,large,0
Bürobedarf | Sport & Freizeit,0.0,2,50,050,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,1,50,050,large,0
Bürobedarf | Spielzeug & Baby,1.0,1,50,050,large,0
Elektronik & Computer | Lebensmittel & Getränke,0.0,1,50,050,large,0
"Bücher, Filme & Musik | Lebensmittel & Getränke",0.0,1,50,050,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,50,050,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,50,050,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.44648318042813456,958,50,100,small,2
Möbel & Wohnen | Möbel & Wohnen,0.3741935483870968,806,50,100,small,2
Kleidung & Accessoires | Möbel & Wohnen,0.5454545454545454,367,50,100,small,2
Kleidung & Accessoires | Sport & Freizeit,0.42105263157894735,215,50,100,small,2
Elektronik & Computer | Kleidung & Accessoires,0.4444444444444444,169,50,100,small,2
Elektronik & Computer | Möbel & Wohnen,0.8,147,50,100,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4752475247524752,146,50,100,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5652173913043478,141,50,100,small,2
Sport & Freizeit | Sport & Freizeit,0.48,95,50,100,small,2
Elektronik & Computer | Elektronik & Computer,0.8363636363636363,95,50,100,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,small,2
Spielzeug & Baby | Spielzeug & Baby,0.6976744186046512,80,50,100,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,75,50,100,small,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.41025641025641024,71,50,100,small,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,70,50,100,small,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,small,2
Möbel & Wohnen | Sport & Freizeit,1.0,69,50,100,small,2
Möbel & Wohnen | Spielzeug & Baby,0.75,65,50,100,small,2
Gesundheit & Pflege | Kleidung & Accessoires,0.3333333333333333,57,50,100,small,2
Auto & Motorrad | Auto & Motorrad,0.6956521739130435,57,50,100,small,2
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,small,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,40,50,100,small,2
Gesundheit & Pflege | Gesundheit & Pflege,0.6153846153846154,38,50,100,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.8,34,50,100,small,2
Elektronik & Computer | Sport & Freizeit,0.0,34,50,100,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.6,31,50,100,small,2
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.5714285714285714,27,50,100,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,small,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,small,2
Spielzeug & Baby | Sport & Freizeit,0.6666666666666666,19,50,100,small,2
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,small,2
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,small,2
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,small,2
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,small,2
Bürobedarf | Möbel & Wohnen,0.0,12,50,100,small,2
Bürobedarf | Elektronik & Computer,1.0,11,50,100,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,small,2
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,small,2
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,small,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,small,2
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,small,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,small,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,small,2
Bürobedarf | Sport & Freizeit,0.0,6,50,100,small,2
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,small,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,small,2
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,small,2
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50,100,small,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,small,2
Auto & Motorrad | Bürobedarf,0.0,2,50,100,small,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,small,2
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,small,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,small,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,small,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,small,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,small,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,small,2
Bürobedarf | Spielzeug & Baby,0.0,1,50,100,small,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,small,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,small,2
Bürobedarf | Bürobedarf,1.0,1,50,100,small,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,small,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5211726384364821,919,20,100,medium,0
Möbel & Wohnen | Möbel & Wohnen,0.4293193717277487,709,20,100,medium,0
Kleidung & Accessoires | Möbel & Wohnen,0.5333333333333333,429,20,100,medium,0
Kleidung & Accessoires | Sport & Freizeit,0.5531914893617021,206,20,100,medium,0
Elektronik & Computer | Möbel & Wohnen,0.8,194,20,100,medium,0
Elektronik & Computer | Kleidung & Accessoires,0.5714285714285714,176,20,100,medium,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.6363636363636364,108,20,100,medium,0
Elektronik & Computer | Elektronik & Computer,0.8857142857142857,102,20,100,medium,0
Kleidung & Accessoires | Spielzeug & Baby,1.0,97,20,100,medium,0
Spielzeug & Baby | Spielzeug & Baby,0.6984126984126984,97,20,100,medium,0
Möbel & Wohnen | Spielzeug & Baby,0.6666666666666666,97,20,100,medium,0
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,93,20,100,medium,0
Sport & Freizeit | Sport & Freizeit,0.45901639344262296,89,20,100,medium,0
Möbel & Wohnen | Sport & Freizeit,1.0,87,20,100,medium,0
Auto & Motorrad | Kleidung & Accessoires,0.0,83,20,100,medium,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,80,20,100,medium,0
Auto & Motorrad | Auto & Motorrad,0.8235294117647058,79,20,100,medium,0
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,75,20,100,medium,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.7906976744186046,72,20,100,medium,0
Elektronik & Computer | Werkzeug & Baumarkt,1.0,55,20,100,medium,0
Auto & Motorrad | Möbel & Wohnen,0.0,46,20,100,medium,0
Elektronik & Computer | Spielzeug & Baby,1.0,38,20,100,medium,0
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,37,20,100,medium,0
Gesundheit & Pflege | Möbel & Wohnen,0.8,29,20,100,medium,0
Gesundheit & Pflege | Kleidung & Accessoires,0.0,29,20,100,medium,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8235294117647058,27,20,100,medium,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,100,medium,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,21,20,100,medium,0
Elektronik & Computer | Gesundheit & Pflege,0.0,20,20,100,medium,0
Elektronik & Computer | Sport & Freizeit,0.0,20,20,100,medium,0
Auto & Motorrad | Elektronik & Computer,0.0,19,20,100,medium,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.6666666666666666,19,20,100,medium,0
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,medium,0
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,medium,0
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,medium,0
Auto & Motorrad | Sport & Freizeit,0.0,14,20,100,medium,0
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,medium,0
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,medium,0
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,20,100,medium,0
Bürobedarf | Elektronik & Computer,1.0,12,20,100,medium,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,20,100,medium,0
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,medium,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,medium,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,medium,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,medium,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,medium,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,medium,0
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,medium,0
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,medium,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,medium,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,medium,0
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,6,20,100,medium,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,5,20,100,medium,0
Bürobedarf | Sport & Freizeit,0.0,5,20,100,medium,0
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,medium,0
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,medium,0
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,medium,0
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,medium,0
Bürobedarf | Bürobedarf,1.0,3,20,100,medium,0
Auto & Motorrad | Bürobedarf,0.0,3,20,100,medium,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,medium,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,medium,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,medium,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,medium,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,medium,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,medium,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,medium,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,medium,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,medium,0
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,medium,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,medium,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,medium,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,medium,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,medium,0
Haustier & Tierbedarf | Haustier & Tierbedarf,0.0,1,20,100,medium,0
Kleidung & Accessoires | Kleidung & Accessoires,0.5103448275862069,919,20,100,small,2
Möbel & Wohnen | Möbel & Wohnen,0.44077134986225897,709,20,100,small,2
Kleidung & Accessoires | Möbel & Wohnen,0.5714285714285714,429,20,100,small,2
Kleidung & Accessoires | Sport & Freizeit,0.5116279069767442,206,20,100,small,2
Elektronik & Computer | Möbel & Wohnen,0.75,194,20,100,small,2
Elektronik & Computer | Kleidung & Accessoires,0.6666666666666666,176,20,100,small,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.6666666666666666,108,20,100,small,2
Elektronik & Computer | Elektronik & Computer,0.9206349206349206,102,20,100,small,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,97,20,100,small,2
Spielzeug & Baby | Spielzeug & Baby,0.7307692307692307,97,20,100,small,2
Möbel & Wohnen | Spielzeug & Baby,0.631578947368421,97,20,100,small,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,93,20,100,small,2
Sport & Freizeit | Sport & Freizeit,0.4827586206896552,89,20,100,small,2
Möbel & Wohnen | Sport & Freizeit,1.0,87,20,100,small,2
Auto & Motorrad | Kleidung & Accessoires,0.0,83,20,100,small,2
Kleidung & Accessoires | Werkzeug & Baumarkt,1.0,80,20,100,small,2
Auto & Motorrad | Auto & Motorrad,0.8387096774193549,79,20,100,small,2
Kosmetik & Drogerie | Möbel & Wohnen,0.8,75,20,100,small,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.7906976744186046,72,20,100,small,2
Elektronik & Computer | Werkzeug & Baumarkt,0.8571428571428571,55,20,100,small,2
Auto & Motorrad | Möbel & Wohnen,0.0,46,20,100,small,2
Elektronik & Computer | Spielzeug & Baby,1.0,38,20,100,small,2
Elektronik & Computer | Kosmetik & Drogerie,0.6666666666666666,37,20,100,small,2
Gesundheit & Pflege | Möbel & Wohnen,0.8,29,20,100,small,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,29,20,100,small,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8387096774193549,27,20,100,small,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,100,small,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,21,20,100,small,2
Elektronik & Computer | Gesundheit & Pflege,0.0,20,20,100,small,2
Elektronik & Computer | Sport & Freizeit,0.0,20,20,100,small,2
Auto & Motorrad | Elektronik & Computer,0.0,19,20,100,small,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.6,19,20,100,small,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,small,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,small,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,small,2
Auto & Motorrad | Sport & Freizeit,0.0,14,20,100,small,2
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,small,2
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,small,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,20,100,small,2
Bürobedarf | Elektronik & Computer,1.0,12,20,100,small,2
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,12,20,100,small,2
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,small,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,small,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,small,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,small,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,small,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,small,2
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,small,2
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,small,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,small,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,small,2
Gesundheit & Pflege | Gesundheit & Pflege,0.8571428571428571,6,20,100,small,2
Elektronik & Computer | Lebensmittel & Getränke,0.0,5,20,100,small,2
Bürobedarf | Sport & Freizeit,0.0,5,20,100,small,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,small,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,small,2
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,small,2
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,small,2
Bürobedarf | Bürobedarf,1.0,3,20,100,small,2
Auto & Motorrad | Bürobedarf,0.0,3,20,100,small,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,small,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,small,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,small,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,small,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,small,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,small,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,small,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,small,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,small,2
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,small,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,small,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,small,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,small,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,small,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,small,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,small,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,small,2
Haustier & Tierbedarf | Haustier & Tierbedarf,0.0,1,20,100,small,2
Möbel & Wohnen | Möbel & Wohnen,0.6217228464419475,847,80,050,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.4851063829787234,828,80,050,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.2222222222222222,350,80,050,large,0
Elektronik & Computer | Möbel & Wohnen,0.8444444444444444,241,80,050,large,0
Kleidung & Accessoires | Sport & Freizeit,0.5945945945945946,192,80,050,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.8148148148148148,160,80,050,large,0
Sport & Freizeit | Sport & Freizeit,0.4666666666666667,153,80,050,large,0
Elektronik & Computer | Elektronik & Computer,0.8709677419354839,144,80,050,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8,137,80,050,large,0
Elektronik & Computer | Kleidung & Accessoires,0.8333333333333334,125,80,050,large,0
Möbel & Wohnen | Sport & Freizeit,0.4,106,80,050,large,0
Spielzeug & Baby | Spielzeug & Baby,0.8205128205128205,73,80,050,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,70,80,050,large,0
Elektronik & Computer | Sport & Freizeit,1.0,62,80,050,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5555555555555556,60,80,050,large,0
Kleidung & Accessoires | Spielzeug & Baby,0.0,58,80,050,large,0
Möbel & Wohnen | Spielzeug & Baby,0.6666666666666666,58,80,050,large,0
Auto & Motorrad | Auto & Motorrad,0.6,55,80,050,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.5,48,80,050,large,0
Auto & Motorrad | Kleidung & Accessoires,0.0,47,80,050,large,0
Elektronik & Computer | Werkzeug & Baumarkt,0.0,46,80,050,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,46,80,050,large,0
Auto & Motorrad | Möbel & Wohnen,0.0,44,80,050,large,0
Auto & Motorrad | Sport & Freizeit,0.46153846153846156,38,80,050,large,0
Gesundheit & Pflege | Möbel & Wohnen,1.0,34,80,050,large,0
Bürobedarf | Möbel & Wohnen,0.9090909090909091,32,80,050,large,0
Gesundheit & Pflege | Kleidung & Accessoires,0.5,31,80,050,large,0
Auto & Motorrad | Elektronik & Computer,0.4,23,80,050,large,0
Gesundheit & Pflege | Kosmetik & Drogerie,0.6,22,80,050,large,0
Sport & Freizeit | Werkzeug & Baumarkt,1.0,22,80,050,large,0
Elektronik & Computer | Spielzeug & Baby,0.0,21,80,050,large,0
Bürobedarf | Werkzeug & Baumarkt,1.0,20,80,050,large,0
Elektronik & Computer | Kosmetik & Drogerie,0.0,18,80,050,large,0
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,050,large,0
Gesundheit & Pflege | Gesundheit & Pflege,0.4,17,80,050,large,0
Elektronik & Computer | Lebensmittel & Getränke,1.0,14,80,050,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,80,050,large,0
Bürobedarf | Kleidung & Accessoires,0.0,14,80,050,large,0
Spielzeug & Baby | Sport & Freizeit,0.0,13,80,050,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,80,050,large,0
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,10,80,050,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,10,80,050,large,0
Bürobedarf | Elektronik & Computer,1.0,9,80,050,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.6666666666666666,9,80,050,large,0
Bürobedarf | Bürobedarf,0.6666666666666666,9,80,050,large,0
Kosmetik & Drogerie | Sport & Freizeit,1.0,8,80,050,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,8,80,050,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,7,80,050,large,0
Gesundheit & Pflege | Spielzeug & Baby,1.0,7,80,050,large,0
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,7,80,050,large,0
Kosmetik & Drogerie | Spielzeug & Baby,0.0,6,80,050,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,6,80,050,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,6,80,050,large,0
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,050,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,4,80,050,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,4,80,050,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.4,4,80,050,large,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,3,80,050,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,3,80,050,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,3,80,050,large,0
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,3,80,050,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,3,80,050,large,0
Auto & Motorrad | Bürobedarf,0.0,2,80,050,large,0
Bürobedarf | Sport & Freizeit,0.0,2,80,050,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,2,80,050,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,2,80,050,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,2,80,050,large,0
Bürobedarf | Spielzeug & Baby,0.0,2,80,050,large,0
Haustier & Tierbedarf | Sport & Freizeit,0.0,2,80,050,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,80,050,large,0
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,2,80,050,large,0
Bürobedarf | Gesundheit & Pflege,0.0,1,80,050,large,0
Haustier & Tierbedarf | Spielzeug & Baby,0.0,1,80,050,large,0
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,80,050,large,0
"Bücher, Filme & Musik | Sport & Freizeit",0.0,1,80,050,large,0
Haustier & Tierbedarf | Möbel & Wohnen,0.0,1,80,050,large,0
Möbel & Wohnen | Möbel & Wohnen,0.5191740412979351,1014,80,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.484375,844,80,100,large,0
Kleidung & Accessoires | Möbel & Wohnen,0.42105263157894735,382,80,100,large,0
Kleidung & Accessoires | Sport & Freizeit,0.4827586206896552,177,80,100,large,0
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.6181818181818182,170,80,100,large,0
Möbel & Wohnen | Werkzeug & Baumarkt,0.7272727272727273,155,80,100,large,0
Kosmetik & Drogerie | Kosmetik & Drogerie,0.5970149253731343,151,80,100,large,0
Elektronik & Computer | Möbel & Wohnen,0.8,114,80,100,large,0
Elektronik & Computer | Kleidung & Accessoires,0.45454545454545453,105,80,100,large,0
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,101,80,100,large,0
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,96,80,100,large,0
Sport & Freizeit | Sport & Freizeit,0.45454545454545453,91,80,100,large,0
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,84,80,100,large,0
Spielzeug & Baby | Spielzeug & Baby,0.7058823529411765,73,80,100,large,0
