id,name_chars_de,name_tokens_de,desc_chars_de,desc_tokens_de,name_chars_en,name_tokens_en,desc_chars_en,desc_tokens_en,desc_shortened_10p,name_shortened_10p,desc_shortened_20p,name_shortened_20p,desc_shortened_30p,name_shortened_30p
18468637596,174,65,599,183,178,54,594,122,True,True,True,False,True,False
4206296451,103,36,235,83,106,31,259,61,True,True,True,False,False,False
175688747293,50,20,449,163,44,18,435,141,True,True,False,False,False,False
4843658591,107,43,589,203,124,34,583,148,True,True,True,True,False,False
4839116720,152,56,690,221,163,44,685,161,True,True,True,True,False,False
3831256267,53,21,513,195,60,20,414,103,True,False,True,False,True,False
4062293592,77,30,77,30,90,25,96,27,False,True,False,False,False,False
3818902117,52,19,168,55,64,14,154,36,True,True,True,True,True,False
3528447762,43,18,631,173,49,13,612,126,True,True,True,True,False,False
1391108904,29,13,1078,298,32,12,1015,216,True,False,True,False,False,False
4635890199,56,25,338,93,58,22,342,68,True,True,True,False,False,False
3797577433,74,24,120,43,72,26,111,31,True,False,True,False,False,False
4683128695,37,15,296,101,40,14,282,70,True,False,True,False,True,False
4087558268,79,31,79,31,82,24,82,24,True,True,True,True,False,False
2079329848,77,21,555,185,84,20,547,126,True,False,True,False,True,False
4233841850,79,34,993,358,84,32,904,249,True,False,True,False,True,False
3419400892,115,46,166,53,147,41,188,38,True,True,True,False,False,False
3514682983,118,46,176,58,148,41,201,41,True,True,True,False,False,False
3235715171,78,27,999,424,93,25,898,253,True,False,True,False,True,False
3235731059,76,26,999,424,90,23,987,299,True,True,True,False,False,False
18467925256,172,64,599,183,176,52,595,122,True,True,True,False,True,False
323421711132,261,92,409,128,283,76,393,97,True,True,True,False,False,False
3913845906,112,36,34,11,124,30,35,9,True,True,False,False,False,False
1309241819,50,17,202,67,51,15,202,52,True,True,True,False,False,False
4476079587,62,26,577,159,63,20,530,105,True,True,True,True,True,False
4836816015,60,20,60,19,59,18,58,12,True,False,True,False,True,False
2056240035,64,18,103,47,60,16,105,37,True,True,True,False,False,False
4304322865,70,27,1941,542,84,23,1725,352,True,True,True,False,True,False
2132712586,49,25,49,25,49,25,49,25,False,False,False,False,False,False
1641743465,47,16,664,186,49,14,592,124,True,True,True,False,True,False
3082148037,123,46,288,81,108,33,279,65,True,True,False,True,False,False
2123557663,86,32,86,32,97,33,97,33,False,False,False,False,False,False
2111138171,95,41,1135,348,100,36,1015,243,True,True,True,False,True,False
4549189933,40,17,327,112,41,15,347,78,True,True,True,False,True,False
23450012565,46,16,43,13,41,14,39,11,True,True,False,False,False,False
3883422036,50,16,1204,339,48,15,1149,251,True,False,True,False,False,False
4222366434,32,10,1682,547,32,10,1541,339,True,False,True,False,True,False
1393978070,42,15,311,92,52,13,294,61,True,True,True,False,True,False
4272916870,67,24,67,24,83,25,86,25,False,False,False,False,False,False
3077577348,67,24,167,54,73,18,177,41,True,True,True,True,False,False
3055389286,63,25,413,123,62,24,401,93,True,False,True,False,False,False
54162860059,60,22,47,17,58,22,44,16,False,False,False,False,False,False
75959618233,80,29,80,29,88,23,88,23,True,True,True,True,False,False
444631792208,51,23,1552,478,51,23,1404,305,True,False,True,False,True,False
1512606886,119,43,312,89,103,30,296,70,True,True,True,True,False,True
3797571274,28,10,495,145,27,9,493,117,True,False,False,False,False,False
4703570487,190,73,912,274,172,45,887,189,True,True,True,True,True,True
5195793914,184,67,955,293,173,49,909,192,True,True,True,True,True,False
372481782919,135,52,1422,394,147,46,1527,303,True,True,True,False,False,False
4587233229,57,24,57,24,68,24,68,24,False,False,False,False,False,False
1646111778,59,24,540,184,64,17,511,130,True,True,True,True,False,False
1646111781,59,24,540,184,64,17,511,128,True,True,True,True,True,False
2061712594,58,14,1452,442,58,13,1316,318,True,False,True,False,False,False
4506526792,36,10,1292,416,37,9,1294,316,True,False,True,False,False,False
139619394191,81,26,749,236,88,22,714,163,True,True,True,False,True,False
4573406193,31,11,1052,282,39,9,1032,208,True,True,True,False,False,False
412747360553,51,17,1408,487,52,16,1365,396,True,False,False,False,False,False
407321254565,41,13,1501,535,45,12,1453,426,True,False,True,False,False,False
4589673799,67,23,3959,1122,69,22,3439,729,True,False,True,False,True,False
97245307190,172,61,693,227,181,48,686,168,True,True,True,True,False,False
5142907913,88,31,606,199,77,23,536,132,True,True,True,True,True,False
2057634508,48,13,1121,346,48,12,1085,262,True,False,True,False,False,False
2060201778,72,25,596,177,80,20,528,121,True,True,True,False,True,False
4696038763,80,35,721,247,82,28,684,148,True,True,True,False,True,False
2255999084,39,18,1609,490,39,13,1539,318,True,True,True,True,True,False
5053698926,94,41,424,153,103,32,429,113,True,True,True,True,False,False
4037072294,35,10,218,79,35,8,235,65,True,True,False,False,False,False
1312624571,58,26,1962,540,55,22,1884,371,True,True,True,False,True,False
4808134153,50,16,854,296,53,15,882,230,True,False,True,False,False,False
4108525284,45,14,999,379,49,13,1014,314,True,False,False,False,False,False
3891956879,55,24,626,194,58,22,680,163,True,False,False,False,False,False
2118343045,52,26,298,87,70,28,302,61,True,False,True,False,False,False
1409311663,72,30,14,3,72,30,12,2,True,False,True,False,True,False
3920807098,47,14,244,85,47,11,235,65,True,True,True,True,False,False
3257238638,57,18,107,46,59,16,140,46,False,True,False,False,False,False
1541571286,60,23,103,31,60,20,99,19,True,True,True,False,True,False
1309258396,137,42,137,42,143,38,143,38,False,False,False,False,False,False
1639324664,72,35,969,260,75,34,903,191,True,False,True,False,False,False
3964017834,97,34,74,22,102,28,70,18,True,True,False,False,False,False
2455628985,45,18,86,29,43,16,94,18,True,True,True,False,True,False
1487880752,51,17,243,71,57,16,222,46,True,False,True,False,True,False
1487880547,58,20,250,74,64,19,246,51,True,False,True,False,True,False
4720017417,41,18,90,33,42,15,80,23,True,True,True,False,True,False
110748797879,84,30,60,22,81,24,61,22,False,True,False,False,False,False
3831306917,179,72,176,72,169,59,158,56,True,True,True,False,False,False
160860596936,41,17,1105,358,41,17,1064,312,True,False,False,False,False,False
325413609982,56,20,174,52,58,19,173,42,True,False,False,False,False,False
4264655494,52,16,999,379,51,9,950,267,True,True,True,True,False,True
3915028298,77,30,762,242,76,27,659,144,True,False,True,False,True,False
4897654827,48,19,48,19,59,19,59,19,False,False,False,False,False,False
394070493542,35,10,1816,576,39,9,1768,461,True,False,False,False,False,False
4218561827,46,14,215,78,46,11,213,59,True,True,True,True,False,False
2061830876,110,48,110,48,111,41,111,41,True,True,False,False,False,False
3749458600,47,16,603,190,45,15,527,115,True,False,True,False,True,False
4010669700,41,16,0,0,52,16,0,0,False,False,False,False,False,False
211516813604,73,22,986,268,95,22,922,187,True,False,True,False,True,False
191526663714,45,18,265,76,47,16,239,58,True,True,True,False,False,False
4441056785,70,25,999,350,72,23,1048,310,True,False,False,False,False,False
4455910775,50,19,50,19,57,16,57,16,True,True,False,False,False,False
59701070745,67,27,111,38,77,22,110,29,True,True,True,False,False,False
141222615628,45,20,115,37,45,17,106,26,True,True,True,False,False,False
3891956877,63,25,626,194,56,21,677,163,True,True,False,False,False,False
1592249119,114,41,673,219,110,37,607,158,True,False,True,False,False,False
2058575359,63,19,63,19,63,17,63,17,True,True,False,False,False,False
2756868325,85,33,1220,333,84,29,1053,208,True,True,True,False,True,False
4495282808,32,11,999,421,33,10,835,234,True,False,True,False,True,False
4696502795,29,9,37,18,29,9,33,15,True,False,False,False,False,False
4317023855,31,15,370,116,35,14,356,75,True,False,True,False,True,False
2079569518,58,20,162,58,65,20,174,48,True,False,False,False,False,False
37353468240,38,14,329,110,38,12,324,72,True,True,True,False,True,False
4809097722,92,35,1579,459,101,28,1594,332,True,True,True,False,False,False
2459935330,39,20,455,137,40,17,446,88,True,True,True,False,True,False
5169189544,70,24,125,48,78,22,143,41,True,False,False,False,False,False
1772710082,58,19,179,57,68,16,198,44,True,True,True,False,False,False
2090772224,45,15,1771,493,45,15,1552,323,True,False,True,False,True,False
110021560021,54,19,48,18,61,18,48,18,False,False,False,False,False,False
4702376819,67,24,97,38,75,21,114,33,True,True,False,False,False,False
4893420383,76,19,76,19,77,17,77,17,True,True,False,False,False,False
4904481611,48,16,210,76,48,13,204,57,True,True,True,False,False,False
4099060832,52,15,372,115,53,15,327,71,True,False,True,False,True,False
2056054806,66,19,456,165,65,17,438,127,True,True,True,False,False,False
1644318212,49,21,64,25,51,17,64,21,True,True,False,False,False,False
41204352605,82,31,106,36,96,24,112,25,True,True,True,True,True,False
5174562295,35,14,467,129,34,12,484,97,True,True,True,False,False,False
4676945807,47,18,316,118,49,13,341,89,True,True,True,True,False,False
2179966995,71,26,596,193,63,21,598,145,True,True,True,False,False,False
4439261964,154,44,154,44,144,30,144,30,True,True,True,True,True,True
1512751759,51,19,499,153,61,17,468,95,True,True,True,False,True,False
1418076289,60,25,118,35,58,18,106,30,True,True,False,True,False,False
2055886100,41,12,1994,589,43,11,1805,399,True,False,True,False,True,False
5206080225,43,17,72,22,49,14,86,16,True,True,True,False,False,False
4206177456,97,49,167,64,111,44,164,42,True,True,True,False,True,False
4057371579,46,15,46,15,46,13,46,13,True,True,False,False,False,False
3723581561,50,12,50,12,55,10,55,10,True,True,False,False,False,False
3124123344,80,35,80,35,85,29,85,29,True,True,False,False,False,False
1388962262,79,25,1024,318,83,18,953,193,True,True,True,True,True,False
1990355406,78,26,78,26,85,21,85,21,True,True,False,False,False,False
1635602597,54,18,677,218,53,15,664,157,True,True,True,False,False,False
3797577168,78,30,200,63,71,25,169,44,True,True,True,False,True,False
3845755569,46,13,212,78,37,10,187,59,True,True,True,True,False,False
4623972279,97,41,611,191,103,24,563,130,True,True,True,True,True,True
3908809138,60,22,60,22,59,21,59,21,False,False,False,False,False,False
4399131975,75,26,147,44,71,21,139,34,True,True,True,False,False,False
4536383286,103,40,65,24,107,43,63,19,True,False,True,False,False,False
3967292640,30,12,999,370,31,14,878,232,True,False,True,False,True,False
2106691106,38,16,152,43,37,15,124,29,True,False,True,False,True,False
4439426144,72,31,47,21,72,28,38,14,True,False,True,False,True,False
4256816954,55,29,51,15,66,29,50,11,True,False,True,False,False,False
4513941964,90,35,261,70,103,26,253,46,True,True,True,True,True,False
2056507210,43,15,187,58,37,12,172,37,True,True,True,False,True,False
3949325253,63,17,281,82,69,16,278,66,True,False,False,False,False,False
3887359663,149,58,160,47,161,52,173,37,True,True,True,False,False,False
1978617477,38,13,414,124,38,13,375,78,True,False,True,False,True,False
422593008639,57,25,2175,656,55,23,1905,402,True,False,True,False,True,False
3060181630,57,20,516,151,64,23,472,104,True,False,True,False,True,False
4201800596,45,13,336,121,39,12,320,83,True,True,True,False,True,False
1639155385,120,49,599,183,116,43,594,122,True,True,True,False,True,False
4455450028,79,34,999,339,79,27,881,205,True,True,True,True,True,False
2076341379,82,35,699,203,85,29,681,148,True,True,True,False,False,False
5196858530,64,28,103,30,62,20,102,23,True,True,True,True,False,False
4477152635,109,40,209,69,123,34,195,43,True,True,True,False,True,False
1512564701,66,27,412,119,65,23,379,77,True,True,True,False,True,False
2060575805,49,17,424,155,48,16,390,103,True,False,True,False,True,False
3993258388,79,29,79,29,95,28,95,28,False,False,False,False,False,False
1742685067,18,7,113,38,18,7,101,28,True,False,True,False,False,False
4645874167,19,9,61,15,19,9,57,13,True,False,False,False,False,False
2329115926,50,19,229,81,51,17,220,71,True,True,False,False,False,False
2070915408,68,26,177,63,72,23,186,51,True,True,False,False,False,False
4206160273,124,44,158,60,125,30,163,46,True,True,True,True,False,True
3404198756,59,21,1822,533,62,20,1658,373,True,False,True,False,True,False
4900708136,53,23,37,19,79,22,38,18,False,False,False,False,False,False
4915591396,84,37,64,27,106,33,88,23,True,True,False,False,False,False
124972559649,28,14,53,22,28,14,52,20,False,False,False,False,False,False
158860974845,68,24,999,369,72,22,925,223,True,False,True,False,True,False
4274231792,44,16,1016,291,43,16,1058,207,True,False,True,False,False,False
86626661064,90,38,1135,400,98,32,1230,310,True,True,True,False,False,False
2118343024,63,26,647,184,79,26,637,122,True,False,True,False,True,False
1451127432,67,20,1227,341,76,20,1122,247,True,False,True,False,False,False
4697481294,56,25,494,161,82,25,471,111,True,False,True,False,True,False
5045435844,43,14,28,11,47,13,27,9,True,False,False,False,False,False
20439929902,33,16,336,113,35,15,331,82,True,False,True,False,False,False
3419406689,116,47,166,53,148,43,188,38,True,False,True,False,False,False
4004760998,78,22,999,372,76,17,850,191,True,True,True,True,True,False
1386618246,55,18,55,18,61,18,61,18,False,False,False,False,False,False
4387748183,67,26,999,305,70,25,844,187,True,False,True,False,True,False
2061609249,27,9,330,112,26,9,330,84,True,False,True,False,False,False
1497975779,58,21,1029,322,72,20,1032,229,True,False,True,False,False,False
5165641659,92,35,1375,462,105,31,1500,329,True,True,True,False,False,False
3303709815,80,33,80,33,74,26,74,26,True,True,True,True,False,False
2111305988,53,23,1003,272,81,23,1016,211,True,False,True,False,False,False
1639143131,119,46,906,251,126,42,805,162,True,False,True,False,True,False
1636552632,44,15,38,13,49,14,47,15,False,False,False,False,False,False
1487880545,57,20,249,74,63,19,241,50,True,False,True,False,True,False
4004772536,55,20,55,20,77,22,77,22,False,False,False,False,False,False
4134047757,79,28,999,328,95,23,822,168,True,True,True,False,True,False
23236172957,76,40,70,34,65,31,71,36,False,True,False,True,False,False
33479876316,96,33,664,200,96,26,623,137,True,True,True,True,True,False
2058919336,39,19,457,139,41,17,444,91,True,True,True,False,True,False
3578770368,51,21,587,193,51,17,569,130,True,True,True,False,True,False
507856838174,68,31,2043,732,78,30,2016,544,True,False,True,False,False,False
49480466353,61,18,594,210,62,16,607,139,True,True,True,False,True,False
