category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Kleidung & Accessoires,0.6267806267806267,894,20,050,small,0
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,large,0
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,large,0
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,large,0
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,large,0
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,large,0
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,large,0
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,large,0
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,large,0
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,large,0
Bürobedarf | Sport & Freizeit,0.0,6,50,100,large,0
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,large,0
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,large,0
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,large,0
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,large,0
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,large,0
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,50,100,large,0
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,large,0
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,large,0
Auto & Motorrad | Bürobedarf,0.0,2,50,100,large,0
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,large,0
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,large,0
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,large,0
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,large,0
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,large,0
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,large,0
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,large,0
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,large,0
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,large,0
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,large,0
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,large,0
Bürobedarf | Bürobedarf,1.0,1,50,100,large,0
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,large,0
Kleidung & Accessoires | Kleidung & Accessoires,0.8395061728395061,524,20,000,large,2
Elektronik & Computer | Elektronik & Computer,0.9367088607594937,424,20,000,large,2
Möbel & Wohnen | Möbel & Wohnen,0.9172932330827067,349,20,000,large,2
Elektronik & Computer | Möbel & Wohnen,0.9629629629629629,314,20,000,large,2
Elektronik & Computer | Kleidung & Accessoires,0.6153846153846154,251,20,000,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.9032258064516129,218,20,000,large,2
Kleidung & Accessoires | Möbel & Wohnen,1.0,194,20,000,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.9655172413793104,162,20,000,large,2
Kleidung & Accessoires | Sport & Freizeit,0.875,143,20,000,large,2
Elektronik & Computer | Werkzeug & Baumarkt,1.0,139,20,000,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,123,20,000,large,2
Auto & Motorrad | Auto & Motorrad,0.9767441860465116,107,20,000,large,2
Spielzeug & Baby | Spielzeug & Baby,0.9523809523809523,89,20,000,large,2
Möbel & Wohnen | Sport & Freizeit,1.0,83,20,000,large,2
Elektronik & Computer | Sport & Freizeit,0.75,81,20,000,large,2
Sport & Freizeit | Sport & Freizeit,0.8571428571428571,79,20,000,large,2
Kosmetik & Drogerie | Möbel & Wohnen,1.0,63,20,000,large,2
Auto & Motorrad | Elektronik & Computer,1.0,62,20,000,large,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,59,20,000,large,2
Auto & Motorrad | Kleidung & Accessoires,1.0,59,20,000,large,2
Elektronik & Computer | Spielzeug & Baby,1.0,58,20,000,large,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,57,20,000,large,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,57,20,000,large,2
Möbel & Wohnen | Spielzeug & Baby,1.0,51,20,000,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,49,20,000,large,2
Auto & Motorrad | Möbel & Wohnen,0.0,48,20,000,large,2
Elektronik & Computer | Gesundheit & Pflege,1.0,40,20,000,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.6666666666666666,39,20,000,large,2
Auto & Motorrad | Sport & Freizeit,1.0,32,20,000,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,1.0,31,20,000,large,2
Gesundheit & Pflege | Kleidung & Accessoires,1.0,29,20,000,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,1.0,29,20,000,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,27,20,000,large,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,26,20,000,large,2
Bürobedarf | Elektronik & Computer,1.0,25,20,000,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,24,20,000,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,000,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,22,20,000,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,21,20,000,large,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20,000,large,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,16,20,000,large,2
Gesundheit & Pflege | Gesundheit & Pflege,1.0,15,20,000,large,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,14,20,000,large,2
Spielzeug & Baby | Sport & Freizeit,0.0,12,20,000,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,20,000,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,12,20,000,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,20,000,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,10,20,000,large,2
Bürobedarf | Möbel & Wohnen,0.0,9,20,000,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,9,20,000,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,9,20,000,large,2
Bürobedarf | Bürobedarf,1.0,9,20,000,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,000,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,7,20,000,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,7,20,000,large,2
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,7,20,000,large,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,7,20,000,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,6,20,000,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,6,20,000,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,6,20,000,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,5,20,000,large,2
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,5,20,000,large,2
Bürobedarf | Sport & Freizeit,0.0,4,20,000,large,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,4,20,000,large,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,4,20,000,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,000,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,4,20,000,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,4,20,000,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,3,20,000,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,3,20,000,large,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,3,20,000,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,000,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,2,20,000,large,2
Auto & Motorrad | Bürobedarf,0.0,2,20,000,large,2
Elektronik & Computer | Haustier & Tierbedarf,0.0,1,20,000,large,2
Gesundheit & Pflege | Haustier & Tierbedarf,1.0,1,20,000,large,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,20,000,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,000,large,2
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,1,20,000,large,2
Bürobedarf | Gesundheit & Pflege,0.0,1,20,000,large,2
Bürobedarf | Spielzeug & Baby,0.0,1,20,000,large,2
Haustier & Tierbedarf | Kosmetik & Drogerie,0.0,1,20,000,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.6526946107784432,894,20,050,small,1
Möbel & Wohnen | Möbel & Wohnen,0.5947955390334573,529,20,050,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.5454545454545454,339,20,050,small,1
Elektronik & Computer | Kleidung & Accessoires,0.4444444444444444,240,20,050,small,1
Elektronik & Computer | Möbel & Wohnen,0.9655172413793104,207,20,050,small,1
Elektronik & Computer | Elektronik & Computer,0.9108910891089109,191,20,050,small,1
Kleidung & Accessoires | Sport & Freizeit,0.6538461538461539,184,20,050,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8493150684931506,161,20,050,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6875,137,20,050,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.4,126,20,050,small,1
Auto & Motorrad | Auto & Motorrad,1.0,108,20,050,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,101,20,050,small,1
Möbel & Wohnen | Spielzeug & Baby,0.8,81,20,050,small,1
Elektronik & Computer | Werkzeug & Baumarkt,1.0,77,20,050,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,small,1
Möbel & Wohnen | Sport & Freizeit,0.5714285714285714,68,20,050,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6666666666666666,66,20,050,small,1
Spielzeug & Baby | Spielzeug & Baby,0.7441860465116279,62,20,050,small,1
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,59,20,050,small,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,44,20,050,small,1
Auto & Motorrad | Möbel & Wohnen,0.6666666666666666,39,20,050,small,1
Sport & Freizeit | Sport & Freizeit,0.7619047619047619,39,20,050,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,small,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.8,36,20,050,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.9411764705882353,31,20,050,small,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,small,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,25,20,050,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,1.0,22,20,050,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,small,1
Auto & Motorrad | Sport & Freizeit,1.0,17,20,050,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.8888888888888888,16,20,050,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,small,1
Bürobedarf | Kleidung & Accessoires,1.0,15,20,050,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,small,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,small,1
Bürobedarf | Elektronik & Computer,1.0,12,20,050,small,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,small,1
Spielzeug & Baby | Sport & Freizeit,0.8,10,20,050,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,small,1
Elektronik & Computer | Lebensmittel & Getränke,1.0,7,20,050,small,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,small,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,1.0,5,20,050,small,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,small,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,3,20,050,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,small,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,small,1
Lebensmittel & Getränke | Sport & Freizeit,1.0,3,20,050,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,small,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,small,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,small,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,small,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,small,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,small,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,small,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,small,1
Bürobedarf | Bürobedarf,1.0,1,20,050,small,1
Möbel & Wohnen | Möbel & Wohnen,0.5306122448979592,847,80,050,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.48333333333333334,828,80,050,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.4,350,80,050,small,1
Elektronik & Computer | Möbel & Wohnen,0.7241379310344828,241,80,050,small,1
Kleidung & Accessoires | Sport & Freizeit,0.4262295081967213,192,80,050,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.6153846153846154,160,80,050,small,1
Sport & Freizeit | Sport & Freizeit,0.5185185185185185,153,80,050,small,1
Elektronik & Computer | Elektronik & Computer,0.7567567567567568,144,80,050,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7164179104477612,137,80,050,small,1
Elektronik & Computer | Kleidung & Accessoires,0.6666666666666666,125,80,050,small,1
Möbel & Wohnen | Sport & Freizeit,0.6,106,80,050,small,1
Spielzeug & Baby | Spielzeug & Baby,0.6486486486486487,73,80,050,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.0,70,80,050,small,1
Elektronik & Computer | Sport & Freizeit,0.8571428571428571,62,80,050,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4864864864864865,60,80,050,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,58,80,050,small,1
Möbel & Wohnen | Spielzeug & Baby,0.8,58,80,050,small,1
Auto & Motorrad | Auto & Motorrad,0.7096774193548387,55,80,050,small,1
Kosmetik & Drogerie | Möbel & Wohnen,0.3333333333333333,48,80,050,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,47,80,050,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.0,46,80,050,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,46,80,050,small,1
Auto & Motorrad | Möbel & Wohnen,0.0,44,80,050,small,1
Auto & Motorrad | Sport & Freizeit,0.5555555555555556,38,80,050,small,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,34,80,050,small,1
Bürobedarf | Möbel & Wohnen,0.4444444444444444,32,80,050,small,1
Gesundheit & Pflege | Kleidung & Accessoires,1.0,31,80,050,small,1
Auto & Motorrad | Elektronik & Computer,0.25,23,80,050,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.5,22,80,050,small,1
Sport & Freizeit | Werkzeug & Baumarkt,1.0,22,80,050,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,21,80,050,small,1
Bürobedarf | Werkzeug & Baumarkt,0.8,20,80,050,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,18,80,050,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,050,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.5714285714285714,17,80,050,small,1
Elektronik & Computer | Lebensmittel & Getränke,0.8,14,80,050,small,1
Lebensmittel & Getränke | Möbel & Wohnen,0.6666666666666666,14,80,050,small,1
Bürobedarf | Kleidung & Accessoires,1.0,14,80,050,small,1
Spielzeug & Baby | Sport & Freizeit,0.0,13,80,050,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,12,80,050,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,10,80,050,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,10,80,050,small,1
Bürobedarf | Elektronik & Computer,1.0,9,80,050,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.2857142857142857,9,80,050,small,1
Bürobedarf | Bürobedarf,0.5,9,80,050,small,1
Kosmetik & Drogerie | Sport & Freizeit,1.0,8,80,050,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",1.0,8,80,050,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,7,80,050,small,1
Gesundheit & Pflege | Spielzeug & Baby,1.0,7,80,050,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.0,7,80,050,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,6,80,050,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,6,80,050,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,6,80,050,small,1
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,050,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,4,80,050,small,1
