Entity1,Entity2,Pair_ID,Answer,Answer_binary,Label,Match,Costs,Hard_Negative
"Brand: Telefunken Name: Telefunken E-Bike Multitalent RC865, 3-speed Shimano Nexus 3-speed hub, hub gearing, mid-drive 250 W (with bike basket) brown electric city bikes e-bikes bicycle accessories Price: 1111.0 Description: The Telefunken City Pedelec RC865 impresses above all with its powerful mid-drive motor, which, together with the long-lasting battery, enables a range of up to 100 km and thus reliably supports you even on longer journeys. The seat tube battery is not only particularly powerful, but is also visually less noticeable due to its clever positioning and, thanks to a low center of gravity, improves handling. The comfortable e-bike, with its low-step frame and removable shopping basket, is truly a versatile all-rounder.","Brand: TELEFUNKEN Name: TELEFUNKEN, E-Bike RC860 Multitalent, 28"", 7-speed, 10.4 Ah Price: 1299.0 Description: E-Bike on hagebau.de: Telefunken mid-motor with walk-assist and 5 support levels (250 Watt 60 Nm), Greenway lithium-ion battery (36 V 10.4 Ah 374 Wh) with max. 100 km range, Shimano Acera 7-speed derailleur gear, rim brake, Zoom suspension fork - Brand: TELEFUNKEN • Series name: RC860 Multitalent • E-bike type: E-city bike • Recommended height (max.): 190 cm • Recommended height (min.): 160 cm • Frame size: 48 cm • Weight: 25 kg • Battery capacity: 10.4 Ah • Battery energy: 374 Wh • Battery brand: Greenway • Battery mount: Seat tube (Sideclick battery) • Battery voltage: 36 V • Battery type: Lithium-ion • Number of gears: 7 • Number of charge cycles: 500 • Dynamo type: Power supply via battery • Fork type: Suspension fork • Handlebar type: City handlebar • Frame type: Wave-type frame • Seatpost type: Patent seatpost • Stem type: Angle-adjustable • Rear lighting: LED taillight • Front lighting: LED headlight • Rear brake system: mechanical rim brake • Front brake system: mechanical rim brake • Rim: hollow-chamber rims • Top speed: 25 km h • Bottom bracket: sealed bottom bracket • Chain guard: chain case • Motor manufacturer: Telefunken • Motor power: 250 W • Motor type: mid-motor • Pedals: city • Saddle type: city saddle • Lighting intensity: 15 lx • Required driving license class: none • Tires: Rapid Rob • Derailleur model: hub gear • Saddle model: Selle Royal city saddle • Gear lever model: twist grip • Seatpost model: aluminum patent seatpost • Gear model: Shimano Acera 7-speed derailleur gear • Range   distance: 100 km • Battery removable: Yes • Battery removable for charging: Yes • Cycle computer: Yes • Freewheel: Yes • Gear system type: derailleur gear • Kickstand: side stand • Requires registration: No • Handlebar diameter: 690 mm • Tire size (cm): 71.12 cm • Tire size (inch): 28 inch • Seatpost diameter: 27.2 mm • Range   distance (max.): 100 km • Permitted total weight: 150 kg • Material...",2168024759#4196027218,No,0,0,1,0.000674625,1
"Brand: Wesco Name: Trash can 'Kickboy' 40 liters gray, WESCO, 75.5 cm Price: 196.2 Description: Trash can 'Kickboy' 40 liters, Carrying handle present: No, Type of use: freestanding, Lid operation: pedal mechanism, Application area: indoor use, Inner bin removable: Yes, Height: 755 mm, Material: powder-coated steel, metal, Lid present: Yes, Number of sorting compartments: 1, Volume: 40 L, Wheels present: No, Flameproof: No, Lid with waste insert: No, Ashtray present: No, Wall mounting possible: No, Cleaning & Hygiene Waste Disposal Trash Cans","Brand: New Balance Name: New Balance CM997 sneaker gray 40.5 Price: 88.9 Description: Size , 40.5, Color , gray, Upper material , mixed materials of leather and textile, Lining , textile, Closure , lacing, Toe , round, raised outsole,",2055437333#2180548061,No,0,0,1,0.00023975,1
"Brand: METABO Name: Mitre saw   miter saw KGS 254 M Price: 562.57 Description: Sliding function for wider workpieces. Compact lightweight, also suitable for one-handed transport. Robust die-cast aluminum construction for the toughest demands. Easy transport through...","Brand: Louis Widmer Name: Louis Widmer Pro-Active Light Cream lightly perfumed, 50 ml Price: 26.19 Description: PZN-DE 10851621 Louis Widmer Pro-Active Light Cream lightly perfumed 50 ml Unisex Base price: € 52.38   ml",52466288934#5175525100,No,0,0,1,0.00016450000000000001,0
"Brand: BIRKENSTOCK Name: BIRKENSTOCK Boston ESD narrow width white Price: 94.95 Description: Since 1990 the successful BIRKENSTOCK classic Boston has also been available in an ESD version. The Boston clog model with its lightweight, antistatic EVA sole offers good support while providing ample freedom of movement in the toe area. The anatomically shaped BIRKENSTOCK cork-latex footbed with a suede leather insole additionally contributes to a pleasant, comfortable walking experience. The closed design of the shoe, including the toe cap, protects the forefoot from impact injuries. The adjustable strap with a sturdy buckle allows the shoe to be optimally adapted to the foot. Working with sensitive high-frequency technology and electronic components in particular requires pronounced protective measures. In combination with the professional ESD equipment at the workplace, the ESD models effectively protect against dangerous discharges. All BIRKENSTOCK ESD models are tested according to the specifications of DIN EN 61340.

Product features: Color: white Material: soft smooth leather Insole: suede leather Sole: cushioning EVA sole Special feature: meets ESD requirements","Brand: WMF Name: Profi Plus glass-ceramic hob scraper, 19.5 cm Price: 21.99 Description: Boiling over, grease splashes, spilled ingredients: when you cook, things can get messy and cause stubborn stains on glass-ceramic hobs. With the Profi Plus glass-ceramic hob scraper (19.5 cm) from WMF, removing them is child's play. It sits ergonomically in the hand while the sharp blade cleans the hob without much effort and without scratching. Made from the equally elegant and durable Cromargan®: stainless steel 18 10, the practical scraper is particularly robust and long-lasting and, of course, is dishwasher-safe for easy, convenient cleaning.",4541783818#1646206864,No,0,0,1,0.00039462499999999996,1
"Name: Stool NANO (L×W×H 35×35×42 cm) Price: 69.0 Description: · violet · Pine wood, MDF, polyester, foam · Max. load capacity: approx. 120 kg · Seat height: approx. 42 cm · Bring a fresh touch to your home with this alternative seating option. With its soft upholstery and foot made of golden stainless steel, the round, elegant stool is an eye-catcher in any room. It can be used flexibly as a seat, side table or surface and, thanks to its low weight, can be placed freely in the room. This great home accessory with a height of approx. 42 cm can be loaded with up to 120 kg and is an elegant addition to any living area. The simple design of the stool blends harmoniously with various interior styles and becomes a decorative highlight in any room. The attractive design is combined with high seating comfort. Soft foam material and an easy-care polyester cover enhance the frame made of pine wood and MDF. Add extra comfort to the bedroom or living room with this attractive stool and emphasize the room’s overall concept. With matching furniture, rugs, cushions and appealing home décor you can create your very own feel-good oasis.","Brand: 360Living Name: 360Living Stool Nano 110 violet, footstool Price: 56.68 Description: Impressively designed piece of furniture. Partially handmade.",2063941816#5183122889,Yes,1,1,1,0.000312375,0
"Brand: METABO Name: Metabo KGS 305 M Mitre Saw (cardboard, with sliding function, blade tilt) 613305000 Price: 399.0 Description: --To shop\n--Reviews\n-- Contact\n-- Newsletter\n\nMetabo KGS 305 M Mitre Saw (cardboard, with sliding function, blade tilt) 613305000\n\nMetabo KGS 305 M Mitre SawLargest compound and mitre saw of the mobile M-class - light, precise, user-friendly\nPrecision Cut Line (PCL): exact shadow cut line without readjustment thanks to cleverly placed LED\nEnormous cutting performance thanks to extremely powerful universal motor and large saw blade\nTurntable with quick, precise setting of common angles via detents\nBlade tilt to both sides up to 47° for maximum flexibility\nRobust construction from die-cast aluminum for toughest demands\nEffective dust extraction via integrated chip collection funnel\nSoft start for long service life of motor and gearbox\nExtendable table extensions, also removable for supporting extremely long workpieces\nQuick-release clamp for","Brand: METABO Name: Metabo 610216000 Miter Saw 216 mm 30 mm 1100 W Price: 131.02 Description: Compact miter and crosscut saw of the mobile M-class - lightweight, precise, user-friendly. Precision Cut Line (PCL): exact shadow cut line without readjustment thanks to cleverly positioned LEDs.",161012326997#176559958604,No,0,0,1,0.00032112499999999996,1
"Brand: Bell Helme Name: Bell Qualifier Solid, full-face helmet - Matte Black - 3XL Price: 119.82 Description: The Qualifier helmet features technical characteristics and attributes taken directly from our top model Star and also delivers this exceptional performance at an incredible price. In addition to outstanding fit and comfort, the helmet offers an aggressive styling, NutraFog II anti-fog protection, a scratch-resistant visor, Velocity Flow ventilation, a removable washable liner, integrated speaker pockets, and a padded, windproof collar. Features: Lightweight polycarbonate ABS shell construction Velocity Flow Ventilation™ system with FlowAdjust™ Multi-density EPS liner ClickRelease™ visor system for quick, easy, tool-free visor changes NutraFog II™ scratch-resistant visor with anti-fog and UV protective coating Dramatic reduction of wind and road noise due to padded windproof collar Velocity Flow Ventilation™ system with FlowAdjust™ Removable washable and antibacterial interior lining Integrated speaker pockets Contoured cheek pads Industry-leading five-year warranty Fastening: Double-D Standards: ECE 22.05 Weight: approx. 1.5 kg Velocity Flow Ventilation™ The Bell Velocity Flow Ventilation system literally pulls air through the helmet and keeps the rider cooler. Download the Bell Powersports Helmets Owners Manual Note: Please note, unless otherwise specified in the item description: all helmets are supplied as standard only with the ECE certification, even if shown otherwise. all helmets that are standardly equipped with a visor are supplied with a clear visor, even if shown otherwise.","Brand: PKM Name: PKM S13-60BBPY headroom hood, 60 cm wide, 3 power levels, ducted and recirculating, matte black painted Price: 91.0 Description: Product features: inclined hood headroom hood...",1485299019#3876493191,No,0,0,1,0.00037799999999999997,1
"Brand: METABO Name: Metabo 610216000 Miter Saw 216 mm 30 mm 1100 W Price: 131.02 Description: Compact miter and crosscut saw of the mobile M-class - lightweight, precise, user-friendly. Precision Cut Line (PCL): exact shadow cut line without readjustment thanks to cleverly positioned LEDs.","Brand: Metabo Name: Metabo 613216900 Mitre Saw 216 mm 30 mm 1200 W Price: 215.0 Description: Overview
1200 W

Maximum cutting depth. Description
Sliding chop and mitre saw of the mobile M-class with sliding function - lightweight, precise, user-friendly. Precision Cut Line (PCL): exact shadow cut line without readjustment thanks to a cleverly positioned LED feature
Large cutting capacity due to sliding function for wide workpieces
Turntable with quick, precise setting of common angles via detents
Saw blade tilt from -2 to 47°, therefore suitable for underset cuts
Robust construction from die-cast aluminum for the toughest demands
Effective chip extraction via integrated chip collection funnel
Soft-start for long service life of motor and gearbox
Extendable table extensions, also removable for supporting extremely long workpieces
Quick-release clamp for secure fixation of the workpiece from above or from the front
Depth stop.",176559958604#393149434328,No,0,0,1,0.000298375,1
"Brand: PKM Name: PKM, cooker hood, motor power: 74 W, stainless steel glass, black Price: 169.0 Description: Cooker hood on hagebau.de: Brand: PKM • Color: black • Weight: 10.5 kg • Finish: glossy • Energy efficiency class scale: Scale A+++ to D • Energy efficiency class: A+ • Motor power: 74 W • Grease separation efficiency class: C (76-85%) • Design: vertical extraction hood • Fluid dynamic efficiency class: A • Controls: touch control • Control: electronic push buttons • Operation mode: electric • Fluid dynamic efficiency: 31.3 • Filter type: activated carbon filter • Number of power levels: 3 • Voltage: 240 V • Airflow at max. speed in normal operation: 545 m s • Airflow at min. speed in normal operation: 256 m s • Sound power at highest normal level: 56 dB • Annual energy consumption (approx.): 19.7 kW h • Power supply: mains • Height: 107.5 cm • Width: 60 cm • Depth: 27 cm • Extension height: 107.5 cm • Material: glass, stainless steel • Lighting: LED • Remote control (incl.): no • Mounting type: wall mounting • Manufacturer's warranty: 2 years • Scope of delivery: appliance, accessories, user manual","Brand: PKM Name: PKM range hood, black, glass, 59.50x34.2x38.5 cm, perimeter extraction, kitchens, kitchen appliances, range hoods Price: 129.0 Description: PKM range hood in the color black, made of glass. The item has a size of 59.50x34.2x38.5 cm. The special feature of the item is perimeter extraction.",4465948199#1751365895,No,0,0,1,0.000392875,1
"Brand: vidaXL Name: Mattress 140 x 200 cm 7-Zone PU Foam 10 cm H2 H3 Price: 195.71 Description: With our 7-zone guest mattress with H2 H3 firmness you can offer your guests a restful sleep. 1. The 7-zone PU foam technology7-zone mattress means that 7 different parts of the mattress are supported differently to improve spinal alignment. Therefore the 7-zone mattress provides unprecedented support for your entire body, with soft support for your shoulders and firmer support for your hips and lower back, ensuring healthier sleep. 2. Pressure reliefThe mattress can reduce pressure point stress on the body so that your strained bones and joints, especially the spine and neck area, can recover sufficiently overnight. The mattress adapts precisely to your body contours and provides a harmonious sleeping experience. 3. Comfort in every area","Brand: vidaXL Name: Mattress 140 x 200 cm 7-Zone PU Foam 10 cm H2 H3 Price: 122.14 Description: With our 7-zone guest mattress with H2 H3 firmness you can offer your guests a restful sleep. 1. 7-zone PU foam technology: 7-zone mattress means that 7 different areas of the mattress provide varying support to improve spinal alignment. Therefore the 7-zone mattress delivers unparalleled support for your entire body, with softer support for your shoulders and firmer support for your hips and lower back, promoting healthier sleep. 2. Pressure relief: The mattress can reduce pressure point stress on the body so that strained bones and joints, especially the spine and neck area, can recover sufficiently overnight. The mattress conforms precisely to your body contours for a balanced sleeping experience. 3. Comfort across the whole surface: Unlike conventional mattresses with limited comfort zones, our mattress provides comfort across the entire sleeping surface, from corner to edge. This reduces the need to change sleeping positions frequently and unconsciously during the night. In addition, there is no noise when you move on the mattress. Please note that for hygiene reasons the mattress cannot be returned if the mattress cover has been opened or removed. Color: White Material: PU foam D25 Cover material: 100% polyester Overall dimensions: 140 x 200 x 10 cm (L x W x H) Foam thickness: 10 cm Firmness: H2 H3 EAN GTIN: 8719883591513 Article number: V282807",485901844230#444631792208,Yes,1,1,1,0.000494375,0
"Name: Stool NANO (L×W×H 35×35×42 cm) Price: 69.0 Description: · violet · Pine wood, MDF, polyester, foam · Max. load capacity: approx. 120 kg · Seat height: approx. 42 cm · Bring a fresh touch to your home with this alternative seating option. With its soft upholstery and foot made of golden stainless steel, the round, elegant stool is an eye-catcher in any room. It can be used flexibly as a seat, side table or surface and, thanks to its low weight, can be placed freely in the room. This great home accessory with a height of approx. 42 cm can be loaded with up to 120 kg and is an elegant addition to any living area. The simple design of the stool blends harmoniously with various interior styles and becomes a decorative highlight in any room. The attractive design is combined with high seating comfort. Soft foam material and an easy-care polyester cover enhance the frame made of pine wood and MDF. Add extra comfort to the bedroom or living room with this attractive stool and emphasize the room’s overall concept. With matching furniture, rugs, cushions and appealing home décor you can create your very own feel-good oasis.",Brand: Festool Name: FESTOOL cordless angle grinder AGC 18-125 FH Li EB-Basic 575343 SYS with 1x battery Price: 330.0 Description: FESTOOL cordless angle grinder AGC 18-125 FH Li EB-Basic 575343 SYS with 1x battery,2063941816#3236199283,No,0,0,1,0.000335125,1
"Brand: Nike Name: Nike Wildhorse 7 Trail Shoes Men's green 42 1 2 Price: 80.99 Description: Nike Wildhorse 7 Trail: CUSHIONED AND DURABLE FOR ANY TERRAIN. With the Nike Wildhorse 7 your foot is protected on the trail. An updated upper provides durable breathability. The cushioning of the foam midsole offers responsiveness and drives you forward when running off-road. Responsive cushioning Nike React foam provides a soft, smooth, and springy ride. The added cushioning at the heel ensures secure support. Traction on various surfaces The multidirectional traction lugs on the","Brand: Valentino Name: VALENTINO BAGS shopper 'SWIM RE', with gold-colored details, black Price: 145.0 Description: Material: faux leather, Lining material: polyester, Interior color: black, Color: black, Look Style: embossed pattern, solid color, Appliqués: interior brand label, logo lettering, Interior appearance: color-coordinated, Details   Special features: with gold-colored details, Bag closure: zipper, Number of main compartments: 2, Main compartment closure: zipper, Inner pocket: yes, Inner pocket details: zipper, Interior features: inner pockets with zipper, zip compartment, slip pockets, Base details: reinforced, Exterior features: shoulder strap, Shoulder strap: yes, Shoulder strap details: detachable, adjustable, Carry handle: double carry handle, Format: landscape, Dimensions: width 29 cm, height 23 cm",3861213317#5154388777,No,0,0,1,0.0003255,1
"Brand: Garmin Name: Garmin FENIX 6 PRO SOLAR 010-02410-19 Smartwatch Price: 899.0 Description: CASE - Case material: Stainless steel - Case shape: Round - Case color: White - Glass: Power Glass MOVEMENT - Type of display: Digital - Movement: Quartz DIAL - Dial color: Black - Dial style: Digital STRAP - Strap color: White - Clasp: Pin buckle - Strap material: Silicone ADDITIONAL INFORMATION - Product: Watch - Manufacturer: Garmin - Feature: Smartwatch - Logo on: Dial, Buckle, Case back - Packaging: Original packaging with documents - Additional functions: Activity features (pedometer, calories burned, distance traveled), Health monitoring, Solar-powered, Thermometer, Training, planning and analysis functions, Hours, Minutes, Seconds, Date, Activity, Sleep, Dynamic Coach, World time, Smart alarms, Notifications, UV display, Altimeter, Compass, Temperature, Stopwatch & Timer, Barometer, Heart rate measurement, GPS, GLONASS, GALILEO - Clasp: Pin buckle - Warranty: 2 year warranty TECHNICAL DATA - Diameter (without crown) in mm   inches: 47.00   1.85 - Height in mm   inches: 15.00   0.59 - Water resistance (bar): 10.00 - Weight in g   ounces: 85.00   3.00","Brand: Garmin Name: Garmin fēnix 6X Pro Solar Titanium DLC Multisport GPS Smartwatch black slate grey 2020 Running watches & chest straps black Price: 872.99 Description: Intended use: watch, pulse, activity tracker, navigation; Power source: battery; Connection: digital; Compatibility: backpacks 12 - 22 liters; Speed functions: average speed; Time functions: time, stopwatch, date, time zones, alarm; Heart rate functions: heart rate as % of maximum heart rate, maximum heart rate, minimum heart rate, average heart rate; Altimeter functions: current altitude, trend graph; Bike functions (optional): cadence; Running functions: odometer, step frequency, daily odometer, step counter; Function: start stop function, alarm, odometer, GPS functions; Package contents: fēnix 6X, USB charging sync cable, documentation; Details: Display size: 35.56 mm (1.40 inches) diameter, Display resolution: 280 x 280 pixels, Display type: sunlight-readable, transflective MIP display (Memory in Pixel), Weight: 82 g (case only: 54 g), Maximum GPS battery mode: up to 120 hours plus 28 hours, Expedition GPS mode: up to 46 days plus 10 days, Power saving mode: up to 80 days plus 40 days battery life.",4144101559#1384521138,No,0,0,1,0.000567875,1
