category_pair,f1,total_count,cc,un,size,run_id
Kleidung & Accessoires | Kosmetik & Drogerie,0.3333333333333333,101,20,050,small,1
Möbel & Wohnen | Spielzeug & Baby,0.6363636363636364,81,20,050,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.5333333333333333,77,20,050,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.0,72,20,050,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,71,20,050,small,1
Möbel & Wohnen | Sport & Freizeit,0.5714285714285714,68,20,050,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.45454545454545453,66,20,050,small,1
Spielzeug & Baby | Spielzeug & Baby,0.5,62,20,050,small,1
Kosmetik & Drogerie | Möbel & Wohnen,0.2,59,20,050,small,1
Gesundheit & Pflege | Möbel & Wohnen,0.5,44,20,050,small,1
Auto & Motorrad | Möbel & Wohnen,1.0,39,20,050,small,1
Sport & Freizeit | Sport & Freizeit,0.7,39,20,050,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,38,20,050,small,1
Elektronik & Computer | Sport & Freizeit,1.0,38,20,050,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.4,36,20,050,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.0,32,20,050,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.8,31,20,050,small,1
Auto & Motorrad | Elektronik & Computer,0.0,29,20,050,small,1
Sport & Freizeit | Werkzeug & Baumarkt,0.6666666666666666,25,20,050,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.6666666666666666,22,20,050,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,19,20,050,small,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,17,20,050,small,1
Auto & Motorrad | Sport & Freizeit,0.3333333333333333,17,20,050,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,16,20,050,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,15,20,050,small,1
Bürobedarf | Kleidung & Accessoires,0.5,15,20,050,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.0,14,20,050,small,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,14,20,050,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,13,20,050,small,1
Bürobedarf | Elektronik & Computer,0.6666666666666666,12,20,050,small,1
Gesundheit & Pflege | Sport & Freizeit,1.0,11,20,050,small,1
Spielzeug & Baby | Sport & Freizeit,1.0,10,20,050,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,8,20,050,small,1
Elektronik & Computer | Lebensmittel & Getränke,0.4,7,20,050,small,1
Bürobedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Elektronik & Computer | Haustier & Tierbedarf,0.0,7,20,050,small,1
Haustier & Tierbedarf | Möbel & Wohnen,0.0,7,20,050,small,1
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,6,20,050,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,050,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.5,5,20,050,small,1
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,050,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,4,20,050,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,4,20,050,small,1
Auto & Motorrad | Haustier & Tierbedarf,0.0,4,20,050,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,4,20,050,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,4,20,050,small,1
Lebensmittel & Getränke | Lebensmittel & Getränke,0.5,3,20,050,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,3,20,050,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,3,20,050,small,1
Bürobedarf | Sport & Freizeit,0.0,3,20,050,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,3,20,050,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,2,20,050,small,1
Auto & Motorrad | Bürobedarf,0.0,2,20,050,small,1
Haustier & Tierbedarf | Werkzeug & Baumarkt,0.0,2,20,050,small,1
Bürobedarf | Spielzeug & Baby,1.0,2,20,050,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,20,050,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,050,small,1
Haustier & Tierbedarf | Haustier & Tierbedarf,1.0,2,20,050,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,20,050,small,1
Bürobedarf | Gesundheit & Pflege,0.0,1,20,050,small,1
Haustier & Tierbedarf | Sport & Freizeit,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",1.0,1,20,050,small,1
Gesundheit & Pflege | Haustier & Tierbedarf,0.0,1,20,050,small,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,050,small,1
Bürobedarf | Bürobedarf,0.0,1,20,050,small,1
Kleidung & Accessoires | Kleidung & Accessoires,0.38961038961038963,919,20,100,large,2
Möbel & Wohnen | Möbel & Wohnen,0.3347107438016529,709,20,100,large,2
Kleidung & Accessoires | Möbel & Wohnen,0.2222222222222222,429,20,100,large,2
Kleidung & Accessoires | Sport & Freizeit,0.4482758620689655,206,20,100,large,2
Elektronik & Computer | Möbel & Wohnen,0.8108108108108109,194,20,100,large,2
Elektronik & Computer | Kleidung & Accessoires,0.6666666666666666,176,20,100,large,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.42424242424242425,108,20,100,large,2
Elektronik & Computer | Elektronik & Computer,0.6813186813186813,102,20,100,large,2
Kleidung & Accessoires | Spielzeug & Baby,1.0,97,20,100,large,2
Spielzeug & Baby | Spielzeug & Baby,0.6,97,20,100,large,2
Möbel & Wohnen | Spielzeug & Baby,0.5,97,20,100,large,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,93,20,100,large,2
Sport & Freizeit | Sport & Freizeit,0.41935483870967744,89,20,100,large,2
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,87,20,100,large,2
Auto & Motorrad | Kleidung & Accessoires,0.0,83,20,100,large,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.6666666666666666,80,20,100,large,2
Auto & Motorrad | Auto & Motorrad,0.4727272727272727,79,20,100,large,2
Kosmetik & Drogerie | Möbel & Wohnen,0.5714285714285714,75,20,100,large,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.6938775510204082,72,20,100,large,2
Elektronik & Computer | Werkzeug & Baumarkt,0.46153846153846156,55,20,100,large,2
Auto & Motorrad | Möbel & Wohnen,0.0,46,20,100,large,2
Elektronik & Computer | Spielzeug & Baby,1.0,38,20,100,large,2
Elektronik & Computer | Kosmetik & Drogerie,1.0,37,20,100,large,2
Gesundheit & Pflege | Möbel & Wohnen,0.8,29,20,100,large,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,29,20,100,large,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.8235294117647058,27,20,100,large,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,23,20,100,large,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.6666666666666666,21,20,100,large,2
Elektronik & Computer | Gesundheit & Pflege,0.0,20,20,100,large,2
Elektronik & Computer | Sport & Freizeit,0.0,20,20,100,large,2
Auto & Motorrad | Elektronik & Computer,0.0,19,20,100,large,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.631578947368421,19,20,100,large,2
Bürobedarf | Kleidung & Accessoires,0.0,18,20,100,large,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,16,20,100,large,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,15,20,100,large,2
Auto & Motorrad | Sport & Freizeit,0.0,14,20,100,large,2
Auto & Motorrad | Spielzeug & Baby,0.0,13,20,100,large,2
Bürobedarf | Möbel & Wohnen,0.0,13,20,100,large,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,12,20,100,large,2
Bürobedarf | Elektronik & Computer,1.0,12,20,100,large,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.8,12,20,100,large,2
Spielzeug & Baby | Sport & Freizeit,1.0,12,20,100,large,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,11,20,100,large,2
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,10,20,100,large,2
Auto & Motorrad | Werkzeug & Baumarkt,0.0,10,20,100,large,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,10,20,100,large,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,20,100,large,2
Gesundheit & Pflege | Sport & Freizeit,0.0,8,20,100,large,2
Bürobedarf | Kosmetik & Drogerie,0.0,8,20,100,large,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,20,100,large,2
Haustier & Tierbedarf | Möbel & Wohnen,0.0,6,20,100,large,2
Gesundheit & Pflege | Gesundheit & Pflege,0.6666666666666666,6,20,100,large,2
Elektronik & Computer | Lebensmittel & Getränke,1.0,5,20,100,large,2
Bürobedarf | Sport & Freizeit,0.0,5,20,100,large,2
Auto & Motorrad | Gesundheit & Pflege,0.0,5,20,100,large,2
Haustier & Tierbedarf | Kleidung & Accessoires,0.0,5,20,100,large,2
Bürobedarf | Werkzeug & Baumarkt,0.0,5,20,100,large,2
Bürobedarf | Spielzeug & Baby,1.0,3,20,100,large,2
Bürobedarf | Bürobedarf,0.6666666666666666,3,20,100,large,2
Auto & Motorrad | Bürobedarf,0.0,3,20,100,large,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,3,20,100,large,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,3,20,100,large,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,2,20,100,large,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,2,20,100,large,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,2,20,100,large,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,2,20,100,large,2
Haustier & Tierbedarf | Spielzeug & Baby,0.0,2,20,100,large,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,20,100,large,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,20,100,large,2
Auto & Motorrad | Haustier & Tierbedarf,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,20,100,large,2
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,1,20,100,large,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Lebensmittel & Getränke",1.0,1,20,100,large,2
"Bücher, Filme & Musik | Bürobedarf",0.0,1,20,100,large,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,1,20,100,large,2
"Bücher, Filme & Musik | Kosmetik & Drogerie",0.0,1,20,100,large,2
Haustier & Tierbedarf | Haustier & Tierbedarf,0.0,1,20,100,large,2
Kleidung & Accessoires | Kleidung & Accessoires,0.3763213530655391,958,50,100,medium,1
Möbel & Wohnen | Möbel & Wohnen,0.2808219178082192,806,50,100,medium,1
Kleidung & Accessoires | Möbel & Wohnen,0.4,367,50,100,medium,1
Kleidung & Accessoires | Sport & Freizeit,0.4375,215,50,100,medium,1
Elektronik & Computer | Kleidung & Accessoires,0.38461538461538464,169,50,100,medium,1
Elektronik & Computer | Möbel & Wohnen,0.6206896551724138,147,50,100,medium,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.3129251700680272,146,50,100,medium,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.417910447761194,141,50,100,medium,1
Sport & Freizeit | Sport & Freizeit,0.3614457831325301,95,50,100,medium,1
Elektronik & Computer | Elektronik & Computer,0.6075949367088608,95,50,100,medium,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,medium,1
Spielzeug & Baby | Spielzeug & Baby,0.6,80,50,100,medium,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2222222222222222,75,50,100,medium,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.32432432432432434,71,50,100,medium,1
Kleidung & Accessoires | Spielzeug & Baby,0.3333333333333333,70,50,100,medium,1
Kosmetik & Drogerie | Möbel & Wohnen,1.0,69,50,100,medium,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,69,50,100,medium,1
Möbel & Wohnen | Spielzeug & Baby,0.5714285714285714,65,50,100,medium,1
Gesundheit & Pflege | Kleidung & Accessoires,0.3333333333333333,57,50,100,medium,1
Auto & Motorrad | Auto & Motorrad,0.6923076923076923,57,50,100,medium,1
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,medium,1
Gesundheit & Pflege | Möbel & Wohnen,1.0,40,50,100,medium,1
Gesundheit & Pflege | Gesundheit & Pflege,0.41025641025641024,38,50,100,medium,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,medium,1
Elektronik & Computer | Werkzeug & Baumarkt,0.3333333333333333,34,50,100,medium,1
Elektronik & Computer | Sport & Freizeit,0.6666666666666666,34,50,100,medium,1
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,medium,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.4827586206896552,31,50,100,medium,1
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,medium,1
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,medium,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,medium,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,medium,1
Spielzeug & Baby | Sport & Freizeit,0.5,19,50,100,medium,1
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,medium,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,medium,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,medium,1
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,medium,1
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,medium,1
Bürobedarf | Möbel & Wohnen,0.3333333333333333,12,50,100,medium,1
Bürobedarf | Elektronik & Computer,0.8,11,50,100,medium,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,medium,1
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,medium,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,medium,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,medium,1
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,medium,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,medium,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,medium,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,medium,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,medium,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,medium,1
Bürobedarf | Sport & Freizeit,0.0,6,50,100,medium,1
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,medium,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,medium,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,medium,1
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,medium,1
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,medium,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50,100,medium,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,medium,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,medium,1
Auto & Motorrad | Bürobedarf,0.0,2,50,100,medium,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,medium,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,medium,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,medium,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,medium,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,medium,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,medium,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,medium,1
Bürobedarf | Spielzeug & Baby,1.0,1,50,100,medium,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,medium,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,medium,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,medium,1
Bürobedarf | Bürobedarf,1.0,1,50,100,medium,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,medium,1
Kleidung & Accessoires | Kleidung & Accessoires,0.29283489096573206,958,50,100,small,1
Möbel & Wohnen | Möbel & Wohnen,0.256797583081571,806,50,100,small,1
Kleidung & Accessoires | Möbel & Wohnen,0.2,367,50,100,small,1
Kleidung & Accessoires | Sport & Freizeit,0.24528301886792453,215,50,100,small,1
Elektronik & Computer | Kleidung & Accessoires,0.30303030303030304,169,50,100,small,1
Elektronik & Computer | Möbel & Wohnen,0.48484848484848486,147,50,100,small,1
Kosmetik & Drogerie | Kosmetik & Drogerie,0.32,146,50,100,small,1
Möbel & Wohnen | Werkzeug & Baumarkt,0.3835616438356164,141,50,100,small,1
Sport & Freizeit | Sport & Freizeit,0.2823529411764706,95,50,100,small,1
Elektronik & Computer | Elektronik & Computer,0.5617977528089888,95,50,100,small,1
Kleidung & Accessoires | Kosmetik & Drogerie,0.0,94,50,100,small,1
Spielzeug & Baby | Spielzeug & Baby,0.48148148148148145,80,50,100,small,1
Kleidung & Accessoires | Werkzeug & Baumarkt,0.2222222222222222,75,50,100,small,1
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.41935483870967744,71,50,100,small,1
Kleidung & Accessoires | Spielzeug & Baby,0.2,70,50,100,small,1
Kosmetik & Drogerie | Möbel & Wohnen,0.2857142857142857,69,50,100,small,1
Möbel & Wohnen | Sport & Freizeit,0.6666666666666666,69,50,100,small,1
Möbel & Wohnen | Spielzeug & Baby,0.43478260869565216,65,50,100,small,1
Gesundheit & Pflege | Kleidung & Accessoires,0.2857142857142857,57,50,100,small,1
Auto & Motorrad | Auto & Motorrad,0.4864864864864865,57,50,100,small,1
Auto & Motorrad | Kleidung & Accessoires,0.0,52,50,100,small,1
Gesundheit & Pflege | Möbel & Wohnen,0.6666666666666666,40,50,100,small,1
Gesundheit & Pflege | Gesundheit & Pflege,0.38095238095238093,38,50,100,small,1
Elektronik & Computer | Kosmetik & Drogerie,0.0,36,50,100,small,1
Elektronik & Computer | Werkzeug & Baumarkt,0.3333333333333333,34,50,100,small,1
Elektronik & Computer | Sport & Freizeit,0.0,34,50,100,small,1
Auto & Motorrad | Möbel & Wohnen,0.0,33,50,100,small,1
Gesundheit & Pflege | Kosmetik & Drogerie,0.48484848484848486,31,50,100,small,1
Elektronik & Computer | Spielzeug & Baby,0.0,30,50,100,small,1
Kosmetik & Drogerie | Sport & Freizeit,0.5,27,50,100,small,1
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,22,50,100,small,1
Sport & Freizeit | Werkzeug & Baumarkt,0.0,20,50,100,small,1
Spielzeug & Baby | Sport & Freizeit,0.5,19,50,100,small,1
Elektronik & Computer | Gesundheit & Pflege,0.0,15,50,100,small,1
Gesundheit & Pflege | Sport & Freizeit,0.0,14,50,100,small,1
Kosmetik & Drogerie | Spielzeug & Baby,0.0,13,50,100,small,1
Auto & Motorrad | Sport & Freizeit,1.0,13,50,100,small,1
Bürobedarf | Kleidung & Accessoires,0.0,13,50,100,small,1
Bürobedarf | Möbel & Wohnen,0.25,12,50,100,small,1
Bürobedarf | Elektronik & Computer,1.0,11,50,100,small,1
Auto & Motorrad | Kosmetik & Drogerie,0.0,11,50,100,small,1
Auto & Motorrad | Elektronik & Computer,0.0,9,50,100,small,1
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,8,50,100,small,1
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,8,50,100,small,1
Auto & Motorrad | Spielzeug & Baby,0.0,7,50,100,small,1
Auto & Motorrad | Gesundheit & Pflege,0.0,7,50,100,small,1
Auto & Motorrad | Werkzeug & Baumarkt,0.0,7,50,100,small,1
Lebensmittel & Getränke | Möbel & Wohnen,1.0,6,50,100,small,1
"Bücher, Filme & Musik | Kleidung & Accessoires",1.0,6,50,100,small,1
Gesundheit & Pflege | Spielzeug & Baby,0.0,6,50,100,small,1
Bürobedarf | Sport & Freizeit,0.0,6,50,100,small,1
Bürobedarf | Kosmetik & Drogerie,0.0,5,50,100,small,1
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,50,100,small,1
Lebensmittel & Getränke | Sport & Freizeit,0.0,5,50,100,small,1
Bürobedarf | Gesundheit & Pflege,0.0,3,50,100,small,1
Bürobedarf | Werkzeug & Baumarkt,0.0,3,50,100,small,1
Kosmetik & Drogerie | Lebensmittel & Getränke,0.6666666666666666,3,50,100,small,1
Elektronik & Computer | Lebensmittel & Getränke,0.0,3,50,100,small,1
"Bücher, Filme & Musik | Elektronik & Computer",0.0,2,50,100,small,1
Auto & Motorrad | Bürobedarf,0.0,2,50,100,small,1
"Bücher, Filme & Musik | Gesundheit & Pflege",0.0,2,50,100,small,1
Bürobedarf | Lebensmittel & Getränke,0.0,1,50,100,small,1
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,1,50,100,small,1
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,1,50,100,small,1
Lebensmittel & Getränke | Spielzeug & Baby,0.0,1,50,100,small,1
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,50,100,small,1
"Auto & Motorrad | Bücher, Filme & Musik",0.0,1,50,100,small,1
Bürobedarf | Spielzeug & Baby,0.0,1,50,100,small,1
"Bücher, Filme & Musik | Bürobedarf",0.0,1,50,100,small,1
"Bücher, Filme & Musik | Spielzeug & Baby",0.0,1,50,100,small,1
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,1,50,100,small,1
Bürobedarf | Bürobedarf,1.0,1,50,100,small,1
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,1,50,100,small,1
Möbel & Wohnen | Möbel & Wohnen,0.6243386243386243,634,80,000,medium,2
Kleidung & Accessoires | Kleidung & Accessoires,0.5573770491803278,562,80,000,medium,2
Elektronik & Computer | Elektronik & Computer,0.7433628318584071,333,80,000,medium,2
Elektronik & Computer | Möbel & Wohnen,0.7450980392156863,305,80,000,medium,2
Kleidung & Accessoires | Möbel & Wohnen,0.75,227,80,000,medium,2
Werkzeug & Baumarkt | Werkzeug & Baumarkt,0.7058823529411765,224,80,000,medium,2
Elektronik & Computer | Kleidung & Accessoires,0.38095238095238093,189,80,000,medium,2
Möbel & Wohnen | Werkzeug & Baumarkt,0.5714285714285714,165,80,000,medium,2
Kleidung & Accessoires | Sport & Freizeit,0.32,144,80,000,medium,2
Spielzeug & Baby | Spielzeug & Baby,0.7857142857142857,139,80,000,medium,2
Kleidung & Accessoires | Werkzeug & Baumarkt,0.25,116,80,000,medium,2
Sport & Freizeit | Sport & Freizeit,0.6666666666666666,94,80,000,medium,2
Auto & Motorrad | Auto & Motorrad,0.5384615384615384,88,80,000,medium,2
Elektronik & Computer | Werkzeug & Baumarkt,0.4,87,80,000,medium,2
Auto & Motorrad | Sport & Freizeit,0.2727272727272727,79,80,000,medium,2
Möbel & Wohnen | Sport & Freizeit,0.0,70,80,000,medium,2
Elektronik & Computer | Spielzeug & Baby,1.0,61,80,000,medium,2
Auto & Motorrad | Kleidung & Accessoires,0.0,59,80,000,medium,2
Möbel & Wohnen | Spielzeug & Baby,0.0,59,80,000,medium,2
Kleidung & Accessoires | Spielzeug & Baby,0.0,55,80,000,medium,2
Auto & Motorrad | Möbel & Wohnen,0.0,51,80,000,medium,2
Elektronik & Computer | Sport & Freizeit,0.0,50,80,000,medium,2
Kosmetik & Drogerie | Kosmetik & Drogerie,0.4,48,80,000,medium,2
Kosmetik & Drogerie | Möbel & Wohnen,0.6666666666666666,40,80,000,medium,2
Auto & Motorrad | Elektronik & Computer,1.0,39,80,000,medium,2
Gesundheit & Pflege | Kosmetik & Drogerie,0.875,35,80,000,medium,2
"Bücher, Filme & Musik | Spielzeug & Baby",0.8,34,80,000,medium,2
Gesundheit & Pflege | Möbel & Wohnen,1.0,33,80,000,medium,2
Elektronik & Computer | Kosmetik & Drogerie,0.0,32,80,000,medium,2
Spielzeug & Baby | Werkzeug & Baumarkt,0.0,31,80,000,medium,2
Auto & Motorrad | Werkzeug & Baumarkt,0.6666666666666666,27,80,000,medium,2
Sport & Freizeit | Werkzeug & Baumarkt,0.0,25,80,000,medium,2
Auto & Motorrad | Spielzeug & Baby,1.0,25,80,000,medium,2
Gesundheit & Pflege | Kleidung & Accessoires,0.0,21,80,000,medium,2
Gesundheit & Pflege | Gesundheit & Pflege,1.0,21,80,000,medium,2
Kleidung & Accessoires | Kosmetik & Drogerie,1.0,21,80,000,medium,2
Elektronik & Computer | Lebensmittel & Getränke,0.8,20,80,000,medium,2
Spielzeug & Baby | Sport & Freizeit,0.0,20,80,000,medium,2
Kosmetik & Drogerie | Werkzeug & Baumarkt,0.0,18,80,000,medium,2
Lebensmittel & Getränke | Möbel & Wohnen,0.0,18,80,000,medium,2
Elektronik & Computer | Gesundheit & Pflege,0.0,18,80,000,medium,2
Gesundheit & Pflege | Werkzeug & Baumarkt,0.0,16,80,000,medium,2
Bürobedarf | Möbel & Wohnen,1.0,14,80,000,medium,2
"Bücher, Filme & Musik | Kleidung & Accessoires",0.0,12,80,000,medium,2
"Bücher, Filme & Musik | Bücher, Filme & Musik",1.0,9,80,000,medium,2
Gesundheit & Pflege | Spielzeug & Baby,0.0,7,80,000,medium,2
Auto & Motorrad | Kosmetik & Drogerie,0.0,7,80,000,medium,2
Gesundheit & Pflege | Lebensmittel & Getränke,0.0,6,80,000,medium,2
Kosmetik & Drogerie | Sport & Freizeit,0.0,6,80,000,medium,2
"Bücher, Filme & Musik | Werkzeug & Baumarkt",0.0,6,80,000,medium,2
Kleidung & Accessoires | Lebensmittel & Getränke,0.0,6,80,000,medium,2
"Bücher, Filme & Musik | Elektronik & Computer",0.0,5,80,000,medium,2
Gesundheit & Pflege | Sport & Freizeit,0.0,5,80,000,medium,2
Bürobedarf | Werkzeug & Baumarkt,1.0,5,80,000,medium,2
"Bücher, Filme & Musik | Möbel & Wohnen",0.0,5,80,000,medium,2
Lebensmittel & Getränke | Lebensmittel & Getränke,1.0,5,80,000,medium,2
Kosmetik & Drogerie | Spielzeug & Baby,0.0,4,80,000,medium,2
Bürobedarf | Spielzeug & Baby,1.0,4,80,000,medium,2
Kosmetik & Drogerie | Lebensmittel & Getränke,1.0,4,80,000,medium,2
"Bücher, Filme & Musik | Sport & Freizeit",0.0,4,80,000,medium,2
Bürobedarf | Kosmetik & Drogerie,0.0,3,80,000,medium,2
Auto & Motorrad | Bürobedarf,0.0,3,80,000,medium,2
Auto & Motorrad | Gesundheit & Pflege,0.0,3,80,000,medium,2
Bürobedarf | Kleidung & Accessoires,0.0,3,80,000,medium,2
Bürobedarf | Elektronik & Computer,0.0,3,80,000,medium,2
Bürobedarf | Bürobedarf,1.0,2,80,000,medium,2
Lebensmittel & Getränke | Werkzeug & Baumarkt,0.0,2,80,000,medium,2
"Auto & Motorrad | Bücher, Filme & Musik",0.0,2,80,000,medium,2
Lebensmittel & Getränke | Sport & Freizeit,0.0,2,80,000,medium,2
Lebensmittel & Getränke | Spielzeug & Baby,0.0,2,80,000,medium,2
Auto & Motorrad | Lebensmittel & Getränke,0.0,1,80,000,medium,2
Bürobedarf | Sport & Freizeit,0.0,1,80,000,medium,2
